"Scenario_name","Drug","IndividualId","Dose_mgkg","Time_h","Time_day","Concentration_ug_mL"
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,48,2,5.11642780249997
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,144,6,3.68542201099587
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,240,10,2.74047164057694
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,336,14,2.03744133779306
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,504,21,1.21189973080782
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,672,28,0.719902319089423
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,0.25,0.0104166666666667,11.1840095382671
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,1,0.0416666666666667,10.8568023393752
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,2,0.0833333333333333,10.4482310398347
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,4,0.166666666666667,9.71693287425914
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,8,0.333333333333333,8.53928969546633
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,24,1,6.03695687495997
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,48,2,4.66244235934634
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,144,6,2.44666180738425
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,240,10,1.31060181910007
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,336,14,0.701523743249573
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,504,21,0.234303809933997
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,672,28,0.0778931650700789
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,0.25,0.0104166666666667,10.4750936264858
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,1,0.0416666666666667,10.1385631934053
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,2,0.0833333333333333,9.72621325850482
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,4,0.166666666666667,9.01146445948474
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,8,0.333333333333333,7.93113980454381
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,24,1,6.01104646752562
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,48,2,5.20001993489371
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,144,6,3.68555086607175
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,240,10,2.62817560788996
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,336,14,1.87299850987417
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,504,21,1.03310363396838
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,672,28,0.567491141220028
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,0.25,0.0104166666666667,6.69714439265401
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,1,0.0416666666666667,6.57147219950159
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,2,0.0833333333333333,6.41538394737131
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,4,0.166666666666667,6.13850993028276
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,8,0.333333333333333,5.70042037209183
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,24,1,4.81195440258903
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,48,2,4.34202693403765
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,144,6,3.38451404988583
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,240,10,2.65450102538149
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,336,14,2.08138731506773
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,504,21,1.35876412010851
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,672,28,0.885816767328858
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,0.25,0.0104166666666667,10.8556163076889
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,1,0.0416666666666667,10.5191966174355
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,2,0.0833333333333333,10.1086364285287
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,4,0.166666666666667,9.4018720846521
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,8,0.333333333333333,8.34829127778826
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,24,1,6.55165657817468
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,48,2,5.8501397795577
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,144,6,4.51211435817319
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,240,10,3.49562158492451
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,336,14,2.70721404216026
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,504,21,1.72897473783418
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,672,28,1.10200980528797
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,0.25,0.0104166666666667,11.0709433945478
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,1,0.0416666666666667,10.7903503777805
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,2,0.0833333333333333,10.4341365805229
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,4,0.166666666666667,9.77876328464526
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,8,0.333333333333333,8.66722315255094
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,24,1,5.99358391637522
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,48,2,4.42046841184186
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,144,6,2.6704798072434
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,240,10,1.75178701833819
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,336,14,1.14889865728604
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,504,21,0.54778488810786
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,672,28,0.259870167214138
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,0.25,0.0104166666666667,9.77909050316107
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,1,0.0416666666666667,9.52842471661498
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,2,0.0833333333333333,9.22318841610356
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,4,0.166666666666667,8.69863803300831
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,8,0.333333333333333,7.91283063623239
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,24,1,6.42739321410303
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,48,2,5.46362184083159
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,144,6,3.11619705965008
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,240,10,1.77926075866642
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,336,14,1.01501435158483
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,504,21,0.378748043773361
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,672,28,0.140391428813954
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,0.25,0.0104166666666667,11.8021153296114
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,1,0.0416666666666667,11.5101044487594
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,2,0.0833333333333333,11.1541477622861
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,4,0.166666666666667,10.541368172724
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,8,0.333333333333333,9.62040798318126
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,24,1,7.86731208108783
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,48,2,6.7249682960301
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,144,6,3.91788312798255
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,240,10,2.28519512940698
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,336,14,1.33183043040906
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,504,21,0.516011842341839
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,672,28,0.198494521004809
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,0.25,0.0104166666666667,9.98687146196229
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,1,0.0416666666666667,9.72605564927762
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,2,0.0833333333333333,9.41376382582923
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,4,0.166666666666667,8.89203702608751
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,8,0.333333333333333,8.15158920367497
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,24,1,6.91476661489261
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,48,2,6.1542754935322
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,144,6,4.07038585803755
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,240,10,2.69256372892074
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,336,14,1.78006443616738
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,504,21,0.860943474160646
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,672,28,0.414739287580868
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,0.25,0.0104166666666667,11.9993138140679
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,1,0.0416666666666667,11.5152764923311
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,2,0.0833333333333333,10.931993296434
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,4,0.166666666666667,9.94873897950053
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,8,0.333333333333333,8.539500412479
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,24,1,6.32814894456923
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,48,2,5.44505094672659
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,144,6,3.56173592351295
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,240,10,2.33601114341965
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,336,14,1.53148880715551
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,504,21,0.7304725101294
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,672,28,0.347467754277271
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,0.25,0.0104166666666667,9.54295329042685
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,1,0.0416666666666667,9.34582070062922
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,2,0.0833333333333333,9.0988012472794
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,4,0.166666666666667,8.65410579948204
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,8,0.333333333333333,7.93039309780616
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,24,1,6.35828725307369
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,48,2,5.49136361024275
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,144,6,3.997777704235
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,240,10,2.95414149702835
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,336,14,2.18193905763153
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,504,21,1.28196771061442
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,672,28,0.751056219873358
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,0.25,0.0104166666666667,11.2911612041506
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,1,0.0416666666666667,10.9347060863289
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,2,0.0833333333333333,10.4957703512206
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,4,0.166666666666667,9.72888501561299
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,8,0.333333333333333,8.55394020907715
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,24,1,6.43938293896187
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,48,2,5.6758443788273
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,144,6,4.67152242473124
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,240,10,3.88479625316744
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,336,14,3.22997521807269
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,504,21,2.3370733912581
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,672,28,1.68954238868661
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,0.25,0.0104166666666667,8.21808666293678
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,1,0.0416666666666667,8.05097952958404
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,2,0.0833333333333333,7.84270603230446
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,4,0.166666666666667,7.47115021126002
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,8,0.333333333333333,6.87706389940764
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,24,1,5.64711814102614
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,48,2,5.0088867830814
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,144,6,3.84662062859955
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,240,10,2.98292179304696
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,336,14,2.31236643622193
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,504,21,1.47925673633925
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,672,28,0.944377056694481
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,0.25,0.0104166666666667,15.5493027007227
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,1,0.0416666666666667,14.7606496797082
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,2,0.0833333333333333,13.8876871166347
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,4,0.166666666666667,12.6016160074537
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,8,0.333333333333333,11.127995601706
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,24,1,9.12810655022044
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,48,2,7.45828076890518
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,144,6,3.3475145805332
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,240,10,1.50174472642982
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,336,14,0.67302480718655
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,504,21,0.164342119291922
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,672,28,0.0396942558044092
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,0.25,0.0104166666666667,6.35405899496334
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,1,0.0416666666666667,6.25058694773599
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,2,0.0833333333333333,6.12055578598647
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,4,0.166666666666667,5.8853229013885
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,8,0.333333333333333,5.49882125616077
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,24,1,4.63624149396495
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,48,2,4.13953589614133
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,144,6,3.25187491587106
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,240,10,2.58698444746371
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,336,14,2.05748576177626
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,504,21,1.37695115274809
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,672,28,0.920218621768411
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,0.25,0.0104166666666667,11.124414620083
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,1,0.0416666666666667,10.5283294145521
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,2,0.0833333333333333,9.82812890431717
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,4,0.166666666666667,8.69622632527166
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,8,0.333333333333333,7.19362558617825
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,24,1,5.13017325216174
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,48,2,4.1845226144006
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,144,6,2.05016145318385
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,240,10,1.00495645752716
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,336,14,0.492290189394889
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,504,21,0.140767685173025
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,672,28,0.0400064146513258
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,0.25,0.0104166666666667,14.7919221238517
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,1,0.0416666666666667,14.1350614393381
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,2,0.0833333333333333,13.3457604076538
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,4,0.166666666666667,12.0206499891233
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,8,0.333333333333333,10.1309908291177
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,24,1,7.10570190548846
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,48,2,5.68023823583052
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,144,6,2.75199023249132
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,240,10,1.33640463426508
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,336,14,0.648671674236676
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,504,21,0.182760811178493
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,672,28,0.0513799493929182
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,0.25,0.0104166666666667,7.47325469940025
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,1,0.0416666666666667,7.29627111849167
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,2,0.0833333333333333,7.08259388163255
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,4,0.166666666666667,6.72064464076954
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,8,0.333333333333333,6.19331302599036
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,24,1,5.26031743677284
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,48,2,4.67348929199858
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,144,6,3.09365658900689
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,240,10,2.04853302005246
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,336,14,1.35569673416123
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,504,21,0.657168426121268
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,672,28,0.317752050922835
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,0.25,0.0104166666666667,24.590346028186
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,1,0.0416666666666667,22.8094891772198
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,2,0.0833333333333333,20.704011591843
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,4,0.166666666666667,17.2688784420433
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,8,0.333333333333333,12.6606090474577
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,24,1,6.74889783456628
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,48,2,5.28563896120543
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,144,6,2.86700352418089
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,240,10,1.56128390536206
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,336,14,0.850091209037334
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,504,21,0.293122118505058
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,672,28,0.100831491029384
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,0.25,0.0104166666666667,9.44506106661806
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,1,0.0416666666666667,9.11585585636452
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,2,0.0833333333333333,8.73515584617852
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,4,0.166666666666667,8.13414284064084
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,8,0.333333333333333,7.36296250076409
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,24,1,6.24837427935165
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,48,2,5.47124662014735
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,144,6,3.28566795599341
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,240,10,1.97296666828434
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,336,14,1.18439943093191
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,504,21,0.484456723149069
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,672,28,0.197866105306063
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,0.25,0.0104166666666667,11.6183856869183
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,1,0.0416666666666667,11.3294431032487
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,2,0.0833333333333333,10.9661230103397
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,4,0.166666666666667,10.3083403452723
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,8,0.333333333333333,9.22677922562766
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,24,1,6.83148218001903
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,48,2,5.54915188179867
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,144,6,3.76789878160631
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,240,10,2.63971573822835
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,336,14,1.84908622017379
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,504,21,0.991104136407976
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,672,28,0.530515330834294
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,0.25,0.0104166666666667,8.9180827156297
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,1,0.0416666666666667,8.59054142826478
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,2,0.0833333333333333,8.20908233779931
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,4,0.166666666666667,7.59976788020804
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,8,0.333333333333333,6.80064819517101
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,24,1,5.60046745856845
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,48,2,4.77679851266674
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,144,6,2.60271586439606
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,240,10,1.41762245003594
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,336,14,0.771445369334817
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,504,21,0.265049748644428
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,672,28,0.09050906338093
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,0.25,0.0104166666666667,7.15493637865667
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,1,0.0416666666666667,6.9453011364021
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,2,0.0833333333333333,6.69276092172478
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,4,0.166666666666667,6.26687591952198
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,8,0.333333333333333,5.65356222711803
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,24,1,4.63256648973616
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,48,2,4.08807100889206
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,144,6,2.70316154337263
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,240,10,1.78651278897382
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,336,14,1.17771565929851
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,504,21,0.562601757347302
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,672,28,0.263570650280746
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,0.25,0.0104166666666667,7.22822400881851
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,1,0.0416666666666667,7.06552521662829
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,2,0.0833333333333333,6.86957236675
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,4,0.166666666666667,6.53894318545149
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,8,0.333333333333333,6.06048832682494
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,24,1,5.22056407231029
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,48,2,4.67957176063073
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,144,6,3.17898271365608
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,240,10,2.16047802069319
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,336,14,1.46777460725312
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,504,21,0.745258435619832
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,672,28,0.377522660311299
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,0.25,0.0104166666666667,8.4113976434647
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,1,0.0416666666666667,8.14444506703648
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,2,0.0833333333333333,7.81853832574881
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,4,0.166666666666667,7.25714355907991
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,8,0.333333333333333,6.41921906936022
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,24,1,4.98557407853202
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,48,2,4.42390205481557
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,144,6,3.36414190501438
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,240,10,2.57064980581509
