"Scenario_name","Drug","IndividualId","Dose_mgkg","Rich_AUC_ug_h_mL"
"Nivolumab_Monkey_Dose10","Nivolumab","27",10,57675.1692545606
"Nivolumab_Monkey_Dose10","Nivolumab","28",10,75337.6757270139
"Nivolumab_Monkey_Dose10","Nivolumab","29",10,66569.5206127744
"Nivolumab_Monkey_Dose10","Nivolumab","3",10,69236.2996347612
"Nivolumab_Monkey_Dose10","Nivolumab","30",10,47986.1843694872
"Nivolumab_Monkey_Dose10","Nivolumab","31",10,52605.0224335559
"Nivolumab_Monkey_Dose10","Nivolumab","32",10,48992.2535649591
"Nivolumab_Monkey_Dose10","Nivolumab","33",10,73039.7420112308
"Nivolumab_Monkey_Dose10","Nivolumab","34",10,49772.8821712407
"Nivolumab_Monkey_Dose10","Nivolumab","35",10,57075.4729891412
"Nivolumab_Monkey_Dose10","Nivolumab","36",10,64319.0113773323
"Nivolumab_Monkey_Dose10","Nivolumab","37",10,57636.2062562553
"Nivolumab_Monkey_Dose10","Nivolumab","38",10,55788.9598595997
"Nivolumab_Monkey_Dose10","Nivolumab","39",10,64263.6892049932
"Nivolumab_Monkey_Dose10","Nivolumab","4",10,48327.7811544233
"Nivolumab_Monkey_Dose10","Nivolumab","40",10,49448.7227235926
"Nivolumab_Monkey_Dose10","Nivolumab","41",10,46619.5204829267
"Nivolumab_Monkey_Dose10","Nivolumab","42",10,74920.3367018509
"Nivolumab_Monkey_Dose10","Nivolumab","43",10,73891.4666445732
"Nivolumab_Monkey_Dose10","Nivolumab","44",10,39321.6913134891
"Nivolumab_Monkey_Dose10","Nivolumab","45",10,47884.0390402495
"Nivolumab_Monkey_Dose10","Nivolumab","46",10,54855.1069207601
"Nivolumab_Monkey_Dose10","Nivolumab","47",10,64500.1126319437
"Nivolumab_Monkey_Dose10","Nivolumab","48",10,40388.2392571357
"Nivolumab_Monkey_Dose10","Nivolumab","49",10,76146.1565161991
"Nivolumab_Monkey_Dose10","Nivolumab","5",10,61479.9035891189
"Nivolumab_Monkey_Dose10","Nivolumab","50",10,66353.8146030303
"Nivolumab_Monkey_Dose10","Nivolumab","51",10,45368.2556990944
"Nivolumab_Monkey_Dose10","Nivolumab","52",10,45881.0183099581
"Nivolumab_Monkey_Dose10","Nivolumab","53",10,61677.2275600229
"Nivolumab_Monkey_Dose10","Nivolumab","54",10,49334.6681959814
"Nivolumab_Monkey_Dose10","Nivolumab","55",10,60314.4278859489
"Nivolumab_Monkey_Dose10","Nivolumab","56",10,63827.2789792188
"Nivolumab_Monkey_Dose10","Nivolumab","57",10,41819.583974849
"Nivolumab_Monkey_Dose10","Nivolumab","58",10,59209.1157006974
"Nivolumab_Monkey_Dose10","Nivolumab","59",10,59120.7301268898
"Nivolumab_Monkey_Dose10","Nivolumab","6",10,73841.6238435766
"Nivolumab_Monkey_Dose10","Nivolumab","60",10,47846.1552058041
"Nivolumab_Monkey_Dose10","Nivolumab","61",10,51417.9701211049
"Nivolumab_Monkey_Dose10","Nivolumab","62",10,64557.5618236688
"Nivolumab_Monkey_Dose10","Nivolumab","63",10,66252.991004151
"Nivolumab_Monkey_Dose10","Nivolumab","64",10,55410.8774559186
"Nivolumab_Monkey_Dose10","Nivolumab","65",10,68472.0080183304
"Nivolumab_Monkey_Dose10","Nivolumab","66",10,80247.2288037697
"Nivolumab_Monkey_Dose10","Nivolumab","67",10,66672.2779827203
"Nivolumab_Monkey_Dose10","Nivolumab","68",10,58844.6114898545
"Nivolumab_Monkey_Dose10","Nivolumab","69",10,58626.1223733111
"Nivolumab_Monkey_Dose10","Nivolumab","7",10,33970.9181399839
"Nivolumab_Monkey_Dose10","Nivolumab","70",10,46533.2653126462
"Nivolumab_Monkey_Dose10","Nivolumab","71",10,50760.8935500787
"Nivolumab_Monkey_Dose10","Nivolumab","72",10,47980.7047765077
"Nivolumab_Monkey_Dose10","Nivolumab","73",10,52956.9941279418
"Nivolumab_Monkey_Dose10","Nivolumab","74",10,64040.3741203011
"Nivolumab_Monkey_Dose10","Nivolumab","75",10,42632.3121309204
"Nivolumab_Monkey_Dose10","Nivolumab","76",10,43452.7331781265
"Nivolumab_Monkey_Dose10","Nivolumab","77",10,52571.6829785389
"Nivolumab_Monkey_Dose10","Nivolumab","78",10,54722.6734880281
"Nivolumab_Monkey_Dose10","Nivolumab","79",10,38607.7016656934
"Nivolumab_Monkey_Dose10","Nivolumab","8",10,56997.3547646089
"Nivolumab_Monkey_Dose10","Nivolumab","80",10,56442.9424677258
"Nivolumab_Monkey_Dose10","Nivolumab","81",10,60755.924504143
"Nivolumab_Monkey_Dose10","Nivolumab","82",10,63536.2614749859
"Nivolumab_Monkey_Dose10","Nivolumab","83",10,50706.3776401493
"Nivolumab_Monkey_Dose10","Nivolumab","84",10,53761.2142358252
"Nivolumab_Monkey_Dose10","Nivolumab","85",10,59504.2549288655
"Nivolumab_Monkey_Dose10","Nivolumab","86",10,61468.4467937337
"Nivolumab_Monkey_Dose10","Nivolumab","87",10,50364.8739579166
"Nivolumab_Monkey_Dose10","Nivolumab","88",10,64078.6170362806
"Nivolumab_Monkey_Dose10","Nivolumab","89",10,60558.0527886639
"Nivolumab_Monkey_Dose10","Nivolumab","9",10,59605.3944616057
"Nivolumab_Monkey_Dose10","Nivolumab","90",10,50899.7569168471
"Nivolumab_Monkey_Dose10","Nivolumab","91",10,66815.0974472585
"Nivolumab_Monkey_Dose10","Nivolumab","92",10,50038.5275115387
"Nivolumab_Monkey_Dose10","Nivolumab","93",10,29314.1006116035
"Nivolumab_Monkey_Dose10","Nivolumab","94",10,68278.6880867052
"Nivolumab_Monkey_Dose10","Nivolumab","95",10,54395.0289881393
"Nivolumab_Monkey_Dose10","Nivolumab","96",10,60680.0464659894
"Nivolumab_Monkey_Dose10","Nivolumab","97",10,58573.8304137507
"Nivolumab_Monkey_Dose10","Nivolumab","98",10,66038.4470753911
"Nivolumab_Monkey_Dose10","Nivolumab","99",10,55316.8817170692
"Nivolumab_Monkey_Dose3","Nivolumab","1",3,17516.2605540523
"Nivolumab_Monkey_Dose3","Nivolumab","10",3,20284.6368709314
"Nivolumab_Monkey_Dose3","Nivolumab","100",3,13247.1839484821
"Nivolumab_Monkey_Dose3","Nivolumab","11",3,16301.9969716791
"Nivolumab_Monkey_Dose3","Nivolumab","12",3,13928.1986961007
"Nivolumab_Monkey_Dose3","Nivolumab","13",3,20828.4759690243
"Nivolumab_Monkey_Dose3","Nivolumab","14",3,24501.9727839849
"Nivolumab_Monkey_Dose3","Nivolumab","15",3,17895.7015224683
"Nivolumab_Monkey_Dose3","Nivolumab","16",3,13317.8769845884
"Nivolumab_Monkey_Dose3","Nivolumab","17",3,18904.4477405044
"Nivolumab_Monkey_Dose3","Nivolumab","18",3,27362.0319606242
"Nivolumab_Monkey_Dose3","Nivolumab","19",3,14073.9772564205
"Nivolumab_Monkey_Dose3","Nivolumab","2",3,11739.5487193417
"Nivolumab_Monkey_Dose3","Nivolumab","20",3,17224.4613827917
"Nivolumab_Monkey_Dose3","Nivolumab","21",3,17364.9089345649
"Nivolumab_Monkey_Dose3","Nivolumab","22",3,14117.6378589292
"Nivolumab_Monkey_Dose3","Nivolumab","23",3,19244.5680553325
"Nivolumab_Monkey_Dose3","Nivolumab","24",3,16810.3343336634
"Nivolumab_Monkey_Dose3","Nivolumab","25",3,13476.9564818947
"Nivolumab_Monkey_Dose3","Nivolumab","26",3,21728.4758833757
"Nivolumab_Monkey_Dose3","Nivolumab","27",3,17300.6731087833
"Nivolumab_Monkey_Dose3","Nivolumab","28",3,22599.165114786
"Nivolumab_Monkey_Dose3","Nivolumab","29",3,19963.2123958982
"Nivolumab_Monkey_Dose3","Nivolumab","3",3,20765.6607175195
"Nivolumab_Monkey_Dose3","Nivolumab","30",3,14391.1469197698
"Nivolumab_Monkey_Dose3","Nivolumab","31",3,15779.1875447502
"Nivolumab_Monkey_Dose3","Nivolumab","32",3,14694.7249240406
"Nivolumab_Monkey_Dose3","Nivolumab","33",3,21909.6857832535
"Nivolumab_Monkey_Dose3","Nivolumab","34",3,14929.7241871846
"Nivolumab_Monkey_Dose3","Nivolumab","35",3,17121.4106085817
"Nivolumab_Monkey_Dose3","Nivolumab","36",3,19294.3635923528
"Nivolumab_Monkey_Dose3","Nivolumab","37",3,17288.3168319069
"Nivolumab_Monkey_Dose3","Nivolumab","38",3,16733.4854383451
"Nivolumab_Monkey_Dose3","Nivolumab","39",3,19276.1399078037
"Nivolumab_Monkey_Dose3","Nivolumab","4",3,14495.8275481302
"Nivolumab_Monkey_Dose3","Nivolumab","40",3,14832.8852765808
"Nivolumab_Monkey_Dose3","Nivolumab","41",3,13977.8006037795
"Nivolumab_Monkey_Dose3","Nivolumab","42",3,22472.6989577942
"Nivolumab_Monkey_Dose3","Nivolumab","43",3,22161.5176669701
"Nivolumab_Monkey_Dose3","Nivolumab","44",3,11793.081105102
"Nivolumab_Monkey_Dose3","Nivolumab","45",3,14364.1474708399
"Nivolumab_Monkey_Dose3","Nivolumab","46",3,16452.850014612
"Nivolumab_Monkey_Dose3","Nivolumab","47",3,19334.8127482509
"Nivolumab_Monkey_Dose3","Nivolumab","48",3,12115.7557543207
"Nivolumab_Monkey_Dose3","Nivolumab","49",3,22839.908589742
"Nivolumab_Monkey_Dose3","Nivolumab","5",3,18441.8581307255
"Nivolumab_Monkey_Dose3","Nivolumab","50",3,19901.032900209
"Nivolumab_Monkey_Dose3","Nivolumab","51",3,13607.8482330271
"Nivolumab_Monkey_Dose3","Nivolumab","52",3,13761.8472414313
"Nivolumab_Monkey_Dose3","Nivolumab","53",3,18500.2021099118
"Nivolumab_Monkey_Dose3","Nivolumab","54",3,14796.5924466434
"Nivolumab_Monkey_Dose3","Nivolumab","55",3,18091.875838556
"Nivolumab_Monkey_Dose3","Nivolumab","56",3,19145.2660955067
"Nivolumab_Monkey_Dose3","Nivolumab","57",3,12544.0903067539
"Nivolumab_Monkey_Dose3","Nivolumab","58",3,17757.3703054505
"Nivolumab_Monkey_Dose3","Nivolumab","59",3,17732.2220899895
"Nivolumab_Monkey_Dose3","Nivolumab","6",3,22147.0194619269
"Nivolumab_Monkey_Dose3","Nivolumab","60",3,14350.2360890376
"Nivolumab_Monkey_Dose3","Nivolumab","61",3,15422.7242356107
"Nivolumab_Monkey_Dose3","Nivolumab","62",3,19364.0532978822
"Nivolumab_Monkey_Dose3","Nivolumab","63",3,19871.6691606187
"Nivolumab_Monkey_Dose3","Nivolumab","64",3,16620.8131712515
"Nivolumab_Monkey_Dose3","Nivolumab","65",3,20535.8207943569
"Nivolumab_Monkey_Dose3","Nivolumab","66",3,24069.0772283002
"Nivolumab_Monkey_Dose3","Nivolumab","67",3,19996.7588408987
"Nivolumab_Monkey_Dose3","Nivolumab","68",3,17651.6639081813
"Nivolumab_Monkey_Dose3","Nivolumab","69",3,17583.2715612851
"Nivolumab_Monkey_Dose3","Nivolumab","7",3,10190.2566225786
"Nivolumab_Monkey_Dose3","Nivolumab","70",3,13958.6264827069
"Nivolumab_Monkey_Dose3","Nivolumab","71",3,15224.4114864896
"Nivolumab_Monkey_Dose3","Nivolumab","72",3,14393.5403096192
"Nivolumab_Monkey_Dose3","Nivolumab","73",3,15885.8221996654
"Nivolumab_Monkey_Dose3","Nivolumab","74",3,19210.5112184157
"Nivolumab_Monkey_Dose3","Nivolumab","75",3,12787.4590824268
"Nivolumab_Monkey_Dose3","Nivolumab","76",3,13024.8218117922
"Nivolumab_Monkey_Dose3","Nivolumab","77",3,15769.1242285006
"Nivolumab_Monkey_Dose3","Nivolumab","78",3,16412.8936139022
"Nivolumab_Monkey_Dose3","Nivolumab","79",3,11578.20207645
"Nivolumab_Monkey_Dose3","Nivolumab","8",3,17096.5913303517
"Nivolumab_Monkey_Dose3","Nivolumab","80",3,16930.4919219405
"Nivolumab_Monkey_Dose3","Nivolumab","81",3,18223.9903072435
"Nivolumab_Monkey_Dose3","Nivolumab","82",3,19059.388941889
"Nivolumab_Monkey_Dose3","Nivolumab","83",3,15208.6876507497
"Nivolumab_Monkey_Dose3","Nivolumab","84",3,16126.5333817035
"Nivolumab_Monkey_Dose3","Nivolumab","85",3,17847.3250670127
"Nivolumab_Monkey_Dose3","Nivolumab","86",3,18435.9393883714
"Nivolumab_Monkey_Dose3","Nivolumab","87",3,15106.7693457836
"Nivolumab_Monkey_Dose3","Nivolumab","88",3,19220.4645910409
"Nivolumab_Monkey_Dose3","Nivolumab","89",3,18164.0233739078
"Nivolumab_Monkey_Dose3","Nivolumab","9",3,17878.1333138222
"Nivolumab_Monkey_Dose3","Nivolumab","90",3,15266.7333740647
"Nivolumab_Monkey_Dose3","Nivolumab","91",3,20042.1294474796
"Nivolumab_Monkey_Dose3","Nivolumab","92",3,15008.5923372603
"Nivolumab_Monkey_Dose3","Nivolumab","93",3,8792.16250755559
"Nivolumab_Monkey_Dose3","Nivolumab","94",3,20481.4123390027
"Nivolumab_Monkey_Dose3","Nivolumab","95",3,16310.6963251465
"Nivolumab_Monkey_Dose3","Nivolumab","96",3,18202.4450613293
"Nivolumab_Monkey_Dose3","Nivolumab","97",3,17567.3779032174
"Nivolumab_Monkey_Dose3","Nivolumab","98",3,19807.2841164923
"Nivolumab_Monkey_Dose3","Nivolumab","99",3,16592.0862027058
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","1",0.3,1145.03505570899
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","10",0.3,1283.34765594743
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","100",0.3,1041.15460805377
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","11",0.3,1658.8527531215
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","12",0.3,1366.13437206394
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","13",0.3,1290.4991209869
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","14",0.3,1594.799013412
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","15",0.3,1211.00615390284
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","16",0.3,1065.82852132105
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","17",0.3,1205.46689114395
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","18",0.3,981.784857791368
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","19",0.3,1064.22554877548
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","2",0.3,1346.94455026901
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","20",0.3,1255.6567263512
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","21",0.3,1860.97952097817
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","22",0.3,1041.35382634987
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","23",0.3,1518.66066190316
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","24",0.3,890.277253783599
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","25",0.3,2123.40032724034
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","26",0.3,1353.23155276337
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","27",0.3,1754.72508567689
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","28",0.3,1440.82007186887
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","29",0.3,1341.09146783711
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","3",0.3,1090.68893693154
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","30",0.3,1438.6356781642
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","31",0.3,1768.62981079714
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","32",0.3,1476.03150496499
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","33",0.3,970.177976622478
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","34",0.3,1170.44385407045
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","35",0.3,929.364991767123
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","36",0.3,1288.02654045934
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","37",0.3,1060.67000852778
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","38",0.3,1224.04514646106
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","39",0.3,1037.66971677811
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","4",0.3,1197.90021018661
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","40",0.3,1108.43959614618
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","41",0.3,1767.35180077972
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","42",0.3,877.737139269969
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","43",0.3,945.180351487847
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","44",0.3,1267.1441252167
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","45",0.3,1319.2636016331
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","46",0.3,1327.58267475337
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","47",0.3,1240.42217652148
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","48",0.3,1427.32422173589
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","49",0.3,1244.33023397769
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","5",0.3,818.679814880979
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","50",0.3,1224.42005414542
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","51",0.3,1476.92323976495
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","52",0.3,1388.29979950479
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","53",0.3,984.833179749206
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","54",0.3,1059.20603867617
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","55",0.3,1207.58437897841
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","56",0.3,1505.82175835719
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","57",0.3,1137.95096136165
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","58",0.3,1178.86292617722
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","59",0.3,1346.1549486066
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","6",0.3,1266.80954319156
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","60",0.3,1307.17236505941
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","61",0.3,1697.89980896796
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","62",0.3,1445.45114589366
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","63",0.3,1538.55549372663
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","64",0.3,1191.45009280695
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","65",0.3,926.659817529131
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","66",0.3,1298.88720457189
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","67",0.3,1264.14890033241
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","68",0.3,1833.07791055077
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","69",0.3,1542.30249292834
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","7",0.3,1432.6957311265
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","70",0.3,1462.43048099654
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","71",0.3,1339.98031546293
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","72",0.3,1021.56656826804
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","73",0.3,1516.57111213911
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","74",0.3,1370.21802853172
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","75",0.3,1260.34757436704
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","76",0.3,1329.07059893539
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","77",0.3,1456.31876470812
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","78",0.3,1433.24134161142
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","79",0.3,1131.6084579097
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","8",0.3,985.765448003231
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","80",0.3,1044.49671706745
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","81",0.3,1274.67135112694
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","82",0.3,1677.96849914249
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","83",0.3,1226.98892215514
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","84",0.3,803.548180181254
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","85",0.3,1679.56525190642
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","86",0.3,1542.20814274332
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","87",0.3,1096.00647353602
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","88",0.3,1573.69691903834
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","89",0.3,1040.55767058596
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","9",0.3,695.60880462681
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","90",0.3,974.993253192032
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","91",0.3,1409.54517769237
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","92",0.3,1488.6670148143
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","93",0.3,1369.46770844286
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","94",0.3,1554.08454163204
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","95",0.3,1000.17831584249
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","96",0.3,750.316202030118
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","97",0.3,1125.80754147452
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","98",0.3,1051.17207137295
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","99",0.3,1536.74918265097
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","1",10,38217.3852928661
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","10",10,42887.7932060517
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","100",10,34758.5078108524
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","11",10,55317.1397077328
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","12",10,45592.0690688035
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","13",10,43083.1167102367
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","14",10,53226.1108354628
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","15",10,40409.3055834587
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","16",10,35633.5592656625
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","17",10,40201.8685765534
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","18",10,32657.8900920991
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","19",10,35425.2345146821
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","2",10,45125.2936622897
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","20",10,41920.9933481792
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","21",10,62296.3274072192
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","22",10,34880.9995877679
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","23",10,50661.9174433476
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","24",10,29650.9726212622
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","25",10,70903.8296630394
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","26",10,45183.7355014506
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","27",10,58566.3697724315
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","28",10,48106.0116843532
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","29",10,44710.2652215824
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","3",10,36326.1185927715
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","30",10,48017.8076358547
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","31",10,58975.4440662355
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","32",10,49343.390908905
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","33",10,32322.1954069222
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","34",10,39122.5994446366
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","35",10,30973.2030645927
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","36",10,43011.7835126039
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","37",10,35368.5849063084
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","38",10,40920.2328696652
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","39",10,34642.6396005493
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","4",10,39973.0602416359
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","40",10,36944.0348564388
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","41",10,58922.6696909308
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","42",10,29310.1844259999
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","43",10,31659.249085674
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","44",10,42275.715841799
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","45",10,44017.2524873403
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","46",10,44322.1141918994
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","47",10,41415.0999204471
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","48",10,47623.1628659657
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","49",10,41531.1668657029
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","5",10,27438.3896370481
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","50",10,40904.2405498871
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","51",10,49304.2787277388
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","52",10,46297.1254377488
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","53",10,32824.0326728141
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","54",10,35339.3444967212
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","55",10,40279.6411498634
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","56",10,50262.1317233867
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","57",10,37939.4061118826
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","58",10,39481.4729264452
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","59",10,44974.6459565628
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","6",10,42237.1982974356
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","60",10,43663.9668473568
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","61",10,56590.9428663159
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","62",10,48229.0639160927
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","63",10,51339.8326412005
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","64",10,39903.7301557792
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","65",10,30926.1048275975
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","66",10,43356.8876480743
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","67",10,42229.9105322219
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","68",10,61239.258250469
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","69",10,51472.8016288033
"Pembrolizumab_Monkey_Dose10","Pembrolizumab","7",10,47823.1434447684
